Net Income (in millions),Close NASDQ,SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",medical cpi,US CPI,US GDP,DPI US,industrial production,Inflation Rate,PCE US,PPI US,Unemployment,Commercial and Industral loans,Government investment,roa,roi,roe,R&D expenses,EPS
0.813057551,0.69721102,0.408774373,0.591071921,0.555179704,0.638069705,0.841779683,0.837142198,0.898470945,0.239104427,0.806508563,0.911111111,0.88011131,0.823441455,0.009727164,0.291203578,0.80862992,0.775295424,0.761023547,0.752797928,0.378999071,0.726861622
0.813057551,0.712788171,0.378481894,0.54973822,0.531501057,0.613941019,0.843016436,0.838528365,0.89831851,0.239026877,0.806684534,0.911111111,0.880622868,0.823852251,0.009728767,0.292220114,0.80941443,0.776334305,0.762217043,0.753770672,0.38326364,0.729574917
0.813057551,0.664416704,0.363857939,0.527418021,0.525369979,0.603217158,0.844253189,0.838528365,0.898166071,0.239026877,0.806684534,0.911111111,0.880622868,0.823852251,0.00973037,0.293236649,0.81019894,0.777373185,0.76341054,0.754743416,0.387528209,0.732288212
0.813057551,0.664246354,0.324860724,0.508128961,0.547991543,0.616621984,0.845489942,0.841280836,0.898013635,0.238863063,0.808499057,0.911111111,0.881585163,0.824237373,0.009731973,0.294253185,0.810983448,0.778412066,0.764604036,0.75571616,0.396057348,0.735001507
0.813057551,0.700244435,0.307799443,0.479470929,0.600845666,0.624664879,0.846726695,0.844033306,0.897861196,0.238699249,0.810313578,0.911111111,0.882547459,0.824622495,0.009733577,0.295269721,0.811767958,0.779450947,0.765797533,0.756688904,0.400321917,0.737714802
0.813057551,0.64972953,0.320682451,0.513089005,0.577589852,0.63538874,0.847963448,0.846785776,0.89770876,0.238535436,0.812128101,0.911111111,0.883509754,0.825007616,0.009733577,0.296286256,0.812552468,0.780489827,0.766991029,0.757661648,0.404586486,0.740428098
0.813057551,0.668676938,0.315111421,0.501515569,0.584778013,0.662198391,0.849200201,0.849538246,0.897556325,0.238371622,0.813942621,0.944444444,0.88447205,0.825392738,0.009914948,0.297302792,0.813336978,0.781528708,0.768184526,0.758634392,0.408851056,0.743141393
0.813057551,0.671286958,0.318941504,0.497933315,0.582875264,0.656836461,0.850436954,0.852290716,0.897403886,0.238207808,0.815757145,0.944444444,0.885434345,0.825777859,0.01009632,0.298319328,0.814121487,0.782567588,0.769378022,0.759607135,0.413115624,0.745854688
0.813057551,0.709025666,0.32137883,0.491595481,0.580338266,0.646112601,0.852299419,0.855043186,0.89725145,0.238043994,0.817571665,0.944444444,0.886396641,0.826162982,0.010277691,0.299335863,0.814905997,0.783606469,0.770571519,0.760579879,0.417380194,0.748567983
0.813057551,0.648134813,0.310236769,0.449435106,0.589640592,0.678284182,0.854161883,0.857795657,0.897099011,0.23788018,0.819386189,0.944444444,0.887358936,0.826548103,0.010459062,0.299335863,0.815690507,0.78464535,0.771765015,0.761552623,0.421644763,0.751281278
0.813057551,0.63185476,0.332869081,0.452190686,0.588372093,0.697050938,0.856024347,0.860548127,0.896946575,0.237716368,0.821200709,0.944444444,0.888321232,0.826933224,0.010640434,0.3010075,0.816475016,0.78568423,0.772958512,0.762525367,0.425909332,0.753994573
0.813057551,0.582796378,0.328342618,0.449710664,0.588794926,0.678284182,0.857886811,0.863300597,0.896794136,0.237552554,0.823015232,0.944444444,0.889283527,0.827318346,0.010821805,0.302679136,0.817259525,0.786723111,0.774152008,0.763498111,0.430173902,0.756707869
0.813057551,0.593561907,0.318593315,0.443648388,0.585412262,0.662198391,0.859749276,0.866053067,0.896641701,0.23738874,0.824829753,0.944444444,0.890245823,0.827703468,0.011003177,0.304350773,0.818044035,0.787761992,0.775345505,0.764470855,0.434438471,0.759421164
0.813057551,0.558426696,0.320682451,0.44475062,0.585200846,0.64075067,0.86161174,0.868805539,0.896489261,0.237224926,0.826644276,0.944444444,0.891208118,0.82808859,0.011184548,0.306022409,0.818828545,0.788800872,0.776539001,0.765443598,0.43870304,0.762134459
0.813057551,0.559058941,0.264623955,0.411959217,0.540803383,0.621983914,0.863474204,0.871558009,0.896336826,0.237061112,0.828458797,0.944444444,0.892170414,0.828473711,0.011365919,0.307694045,0.819613055,0.789839753,0.777732498,0.766416342,0.442967609,0.764847754
0.813057551,0.599896852,0.276462396,0.42408377,0.564693446,0.646112601,0.865336668,0.87431048,0.89618439,0.236897297,0.83027332,0.944444444,0.893132709,0.828858833,0.011547291,0.309365682,0.820397565,0.790878634,0.778925994,0.767389086,0.447232178,0.767561049
0.813057551,0.586516617,0.27994429,0.431799394,0.563002114,0.632707775,0.867199133,0.87706295,0.896031951,0.236733485,0.832087841,0.944444444,0.894095005,0.829243954,0.011728662,0.311037318,0.821182073,0.791917514,0.780119491,0.76836183,0.451496747,0.770274344
0.813057551,0.616787466,0.318941504,0.486359879,0.566384778,0.659517426,0.869061597,0.87981542,0.895879516,0.236569671,0.833902364,0.944444444,0.8950573,0.829629076,0.011910034,0.312708955,0.821966583,0.792956395,0.781312987,0.769334574,0.455761317,0.772987639
0.813057551,0.563498989,0.305710306,0.466519702,0.543340381,0.63538874,0.870924061,0.88256789,0.895727076,0.236405857,0.835716884,0.944444444,0.896019596,0.830014198,0.012091405,0.314380591,0.822751093,0.793995275,0.782506484,0.770307318,0.460025886,0.775700935
0.813057551,0.560709246,0.338091922,0.496279967,0.530655391,0.621983914,0.872786525,0.88532036,0.895574641,0.236242043,0.837531408,0.944444444,0.896981891,0.830399319,0.012272776,0.316052227,0.823535603,0.795034156,0.78369998,0.771280062,0.464290455,0.77841423
0.813057551,0.55752156,0.328342618,0.492973271,0.535729387,0.605898123,0.87464899,0.888072831,0.895422202,0.236078229,0.839345928,0.944444444,0.897944187,0.830784441,0.012454148,0.317723864,0.824320113,0.796073037,0.784893477,0.772252805,0.468555025,0.781127525
0.813057551,0.574518482,0.366295265,0.514742353,0.534038055,0.627345845,0.876511454,0.890825301,0.895269766,0.235914417,0.841160451,0.944444444,0.898906482,0.831169563,0.012635519,0.3193955,0.825104623,0.797111917,0.786086973,0.773225549,0.472819594,0.78384082
0.813057551,0.549037662,0.39275766,0.507302287,0.508245243,0.600536193,0.878373918,0.893577771,0.895117327,0.235750603,0.842974972,0.944444444,0.899868778,0.831554685,0.012816891,0.321067137,0.825889133,0.798150798,0.78728047,0.774198293,0.477084163,0.786554115
0.813057551,0.565059892,0.36281337,0.505924497,0.52410148,0.597855228,0.880236382,0.896330241,0.894964891,0.235586789,0.844789495,0.944444444,0.900831073,0.831939806,0.012998262,0.322738773,0.826673641,0.799189679,0.788473966,0.775171037,0.481348732,0.78926741
0.813057551,0.593842333,0.386142061,0.517773491,0.522410148,0.597855228,0.882098847,0.896330241,0.894812456,0.235586789,0.844789495,0.944444444,0.900831073,0.831939806,0.013179633,0.324410409,0.827458151,0.800228559,0.789667463,0.776143781,0.485613301,0.791980706
0.813057551,0.630581725,0.380571031,0.526315789,0.5205074,0.595174263,0.883961311,0.899797819,0.894660017,0.235035223,0.845464741,0.944444444,0.902549875,0.83673026,0.013361005,0.326082046,0.828242661,0.80126744,0.790860959,0.777116525,0.489877871,0.794694
0.813057551,0.625901771,0.388231198,0.529346928,0.549894292,0.624664879,0.887686239,0.906732972,0.894355142,0.233932095,0.846815235,0.944444444,0.905987478,0.846311166,0.013542376,0.329425319,0.829027171,0.80230632,0.792054456,0.778089269,0.49414244,0.797407296
0.813057551,0.61772274,0.358635097,0.487462111,0.582875264,0.648793566,0.889548704,0.910200549,0.894202706,0.233380532,0.847490481,1,0.907706279,0.851101621,0.013056013,0.331096955,0.830041827,0.803345201,0.793247952,0.779062013,0.498407009,0.800120591
0.813057551,0.64806048,0.388927577,0.510884541,0.577378436,0.643431635,0.889548704,0.913668127,0.894050267,0.232828967,0.848165727,1,0.909425081,0.855892074,0.01256965,0.332768591,0.831056483,0.804384082,0.794441449,0.780034756,0.502671578,0.802833886
0.813057551,0.619441774,0.384749304,0.494075503,0.595983087,0.654155496,0.89086501,0.917135704,0.893897832,0.232277404,0.848840972,1,0.911143882,0.860682528,0.012083288,0.334440228,0.83207114,0.805422962,0.795634945,0.7810075,0.506936148,0.805547181
0.813057551,0.624018176,0.377089136,0.507302287,0.613742072,0.675603217,0.892181318,0.92060328,0.893745393,0.231725838,0.849516221,1,0.912862684,0.865472981,0.011596925,0.334440228,0.833085796,0.806461843,0.796828442,0.781980244,0.511200717,0.808260476
0.813057551,0.634731056,0.376392758,0.521080187,0.634460888,0.659517426,0.893497624,0.924070858,0.893592957,0.231174273,0.850191466,1,0.914581485,0.870263435,0.011110562,0.332294208,0.834100452,0.807500723,0.798021938,0.782952988,0.515465286,0.813687067
0.813057551,0.626360909,0.391364903,0.510884541,0.666807611,0.672922252,0.894813932,0.927538435,0.893440518,0.23062271,0.850866712,1,0.916300287,0.875053888,0.010624199,0.330148188,0.836129764,0.808539604,0.799215435,0.783925732,0.519729855,0.816400362
0.813057551,0.595120055,0.362116992,0.498208873,0.666807611,0.675603217,0.896130238,0.931006013,0.893288082,0.230071145,0.851541958,1,0.918019088,0.879844342,0.010137836,0.325856149,0.837144422,0.809578485,0.800408931,0.784898476,0.523994424,0.819113657
0.813057551,0.556147821,0.315111421,0.448332874,0.669556025,0.705093834,0.897446545,0.934473588,0.893135647,0.229519582,0.852217206,1,0.919737888,0.884634796,0.009651473,0.323710129,0.838159078,0.810617365,0.801602428,0.78587122,0.528258994,0.821826952
0.813057551,0.506206998,0.28551532,0.404243593,0.66807611,0.780160858,0.898762852,0.937941166,0.892983208,0.228968017,0.852892452,1,0.92145669,0.889425249,0.00916511,0.32156411,0.839173734,0.811656246,0.802795924,0.786843963,0.532523563,0.824540247
0.813057551,0.508005878,0.278551532,0.36042987,0.68435518,0.796246649,0.900079159,0.941408743,0.892830772,0.228416454,0.853567698,1,0.923175491,0.894215703,0.008678747,0.31941809,0.84018839,0.812695127,0.803989421,0.787816707,0.536788132,0.827253543
0.813057551,0.533484952,0.268802228,0.373105539,0.676109937,0.753351206,0.901395465,0.944876321,0.892678333,0.227864888,0.854242943,1,0.924894293,0.899006156,0.008192384,0.31727207,0.841203046,0.813734007,0.805182917,0.788789451,0.541052702,0.829966837
0.813057551,0.49085836,0.318593315,0.451364012,0.615856237,0.739946381,0.902711773,0.948343896,0.892525897,0.227313323,0.854918192,1,0.926613094,0.90379661,0.007706022,0.31512605,0.842217703,0.814772888,0.806376414,0.789762195,0.545317271,0.832680133
0.813057551,0.505183241,0.298398329,0.412785891,0.689640592,0.731903485,0.90402808,0.951811474,0.892373458,0.22676176,0.855593437,1,0.928331896,0.908587063,0.007219659,0.312980031,0.84323236,0.815811768,0.80756991,0.790734939,0.54958184,0.835393428
0.813057551,0.530676374,0.324512535,0.4337283,0.713107822,0.747989276,0.906660694,0.958746629,0.892068584,0.225658632,0.856943929,1,0.931769499,0.918167971,0.006246933,0.308687991,0.845261672,0.816850649,0.808763407,0.791707683,0.553846409,0.838106723
0.813057551,0.529150294,0.336699164,0.434554974,0.708879493,0.707774799,0.907977,0.962214205,0.891916148,0.225107067,0.857619177,1,0.9334883,0.922958424,0.00576057,0.306541972,0.846276328,0.81788953,0.809956903,0.792680426,0.558110978,0.840820018
0.813057551,0.546002409,0.308844011,0.423532654,0.680761099,0.689008043,0.909293308,0.965681782,0.891916148,0.224555504,0.858294423,1,0.935207102,0.927748878,0.005274207,0.304395952,0.847290984,0.81892841,0.8111504,0.79365317,0.562375548,0.843533313
0.813057551,0.581325796,0.32137883,0.432626068,0.691331924,0.699731903,0.910609614,0.96914936,0.892759307,0.224003938,0.858969669,1,0.936925903,0.932539331,0.004787844,0.302249932,0.848305641,0.819967291,0.812343896,0.794625914,0.566640117,0.846246608
0.813057551,0.573509886,0.342966574,0.441443924,0.69217759,0.71849866,0.911925921,0.96914936,0.893602463,0.224003938,0.858969669,1,0.936925903,0.932539331,0.004301481,0.300103913,0.849320297,0.821006172,0.813537393,0.795598658,0.570904686,0.848959904
0.813057551,0.54123682,0.319637883,0.412510333,0.711839323,0.71849866,0.913242228,0.969119131,0.894445622,0.224666165,0.86113478,1,0.936783433,0.933476652,0.003815118,0.297957893,0.850334953,0.822045052,0.814730889,0.796571402,0.575169255,0.851673199
0.813057551,0.540893363,0.299791086,0.399007991,0.718393235,0.691689008,0.914558535,0.969088904,0.895288777,0.225328391,0.863299888,1,0.936640964,0.934413973,0.003328756,0.295811873,0.851349609,0.823083933,0.815924386,0.797544146,0.579433825,0.854386494
0.813057551,0.526860209,0.297005571,0.402039129,0.701268499,0.659517426,0.915874842,0.969058676,0.896131936,0.225990615,0.865464999,1,0.936498494,0.935351294,0.003328756,0.293665853,0.852364265,0.824122814,0.817117882,0.79851689,0.583698394,0.857099789
0.710586564,0.536185201,0.276114206,0.370625517,0.68858351,0.632707775,0.917191149,0.969028447,0.896975092,0.226652841,0.867630107,0.933333333,0.936356025,0.936288615,0.003918862,0.291519834,0.853378923,0.825161694,0.818311379,0.799489634,0.587962963,0.859813084
0.710586564,0.554475004,0.222144847,0.338660788,0.701902748,0.616621984,0.919055305,0.968967992,0.898661406,0.227977293,0.871960327,0.933333333,0.936071086,0.938163257,0.005099074,0.289373814,0.855408235,0.825161694,0.818311379,0.799489634,0.587962963,0.859813084
0.710586564,0.558201767,0.193941504,0.331771838,0.700634249,0.646112601,0.920919463,0.968937763,0.899504566,0.228639518,0.874125438,0.933333333,0.935928615,0.939100578,0.00568918,0.288334689,0.856422891,0.824310722,0.817306208,0.798394297,0.58697564,0.858154959
0.710586564,0.582617575,0.189066852,0.355745384,0.707610994,0.667560322,0.92278362,0.968907537,0.900347721,0.229301744,0.876290549,0.933333333,0.935786145,0.940037899,0.006279286,0.287295563,0.857437547,0.82345975,0.816301038,0.79729896,0.585988318,0.856496835
0.710586564,0.583931038,0.195682451,0.367318821,0.711205074,0.689008043,0.924647776,0.968877308,0.90119088,0.22996397,0.878455657,0.933333333,0.935643676,0.94097522,0.006869392,0.286256438,0.858452204,0.822608778,0.815295867,0.796203623,0.585000995,0.85483871
0.710586564,0.559213212,0.164345404,0.331771838,0.735095137,0.662198391,0.926511934,0.96884708,0.902034036,0.230626196,0.880620768,0.933333333,0.935501205,0.941912541,0.007459498,0.285217313,0.85946686,0.821757805,0.814290696,0.795108286,0.584013673,0.853180585
0.710586564,0.549064032,0.157729805,0.331220722,0.722198732,0.654155496,0.92837609,0.968816853,0.902877195,0.23128842,0.882785877,0.933333333,0.935358737,0.942849862,0.008049604,0.284178187,0.860481517,0.820906833,0.813285526,0.794012949,0.583026351,0.85152246
0.710586564,0.547450388,0.161908078,0.335078534,0.73615222,0.64075067,0.930240247,0.968786624,0.90372035,0.231950646,0.884950988,0.933333333,0.935216266,0.943787183,0.00863971,0.283139062,0.861496173,0.820055861,0.812280355,0.792917612,0.582039028,0.849864335
0.710586564,0.547790079,0.143454039,0.309727198,0.769978858,0.654155496,0.932104404,0.968756396,0.904563509,0.232612873,0.887116096,0.933333333,0.935073798,0.944724504,0.009229816,0.282099937,0.862510829,0.819204889,0.811275184,0.791822276,0.581051706,0.84820621
0.710586564,0.566723337,0.164693593,0.317993938,0.762156448,0.646112601,0.933968561,0.968726169,0.905406665,0.233275099,0.889281207,0.933333333,0.934931327,0.945661825,0.009819922,0.281060811,0.863525486,0.818353917,0.810270014,0.790726939,0.580064383,0.846548086
0.710586564,0.558032428,0.189415042,0.354367594,0.754968288,0.654155496,0.935832717,0.968695941,0.906249824,0.233937323,0.891446318,0.933333333,0.934788857,0.946599146,0.010410028,0.280021686,0.864540142,0.817502944,0.809264843,0.789631602,0.579077061,0.844889961
0.710586564,0.591254916,0.216573816,0.363461009,0.748837209,0.667560322,0.937696875,0.968665712,0.90709298,0.234599549,0.893611426,0.933333333,0.934646388,0.947536466,0.011000134,0.278982561,0.865554798,0.816651972,0.808259672,0.788536265,0.578089739,0.843231836
0.710586564,0.608614132,0.209261838,0.354367594,0.753488372,0.675603217,0.939561032,0.968635485,0.907936139,0.235261775,0.895776537,0.933333333,0.934503917,0.948473787,0.01159024,0.277943435,0.866569454,0.815801,0.807254502,0.787440928,0.577102416,0.841573711
0.710586564,0.623852603,0.20229805,0.348580876,0.748837209,0.64075067,0.941425188,0.968605257,0.908779294,0.235924001,0.897941646,0.933333333,0.934361449,0.949411109,0.012180346,0.27690431,0.86758411,0.814950028,0.806249331,0.786345592,0.576115094,0.839915586
0.710586564,0.602635784,0.212047354,0.362634335,0.710359408,0.603217158,0.943289346,0.968575028,0.909622453,0.236586226,0.900106757,0.933333333,0.934218978,0.95034843,0.012770452,0.275865185,0.868598768,0.814099056,0.80524416,0.785250255,0.575127771,0.838257462
0.710586564,0.597795862,0.207172702,0.368972169,0.723044397,0.613941019,0.945153502,0.968544801,0.910465609,0.237248452,0.902271865,0.933333333,0.934076509,0.951285751,0.013360558,0.274826059,0.869613424,0.813248084,0.80423899,0.784154918,0.574140449,0.836599337
0.710586564,0.577087154,0.174094708,0.367318821,0.720930233,0.613941019,0.947017659,0.968514573,0.911308768,0.237910678,0.904436976,0.933333333,0.933934039,0.952223072,0.013950664,0.273786934,0.87062808,0.812397111,0.803233819,0.783059581,0.573153126,0.834941212
0.710586564,0.621294313,0.171309192,0.364838799,0.73551797,0.605898123,0.948881817,0.968514573,0.912151924,0.237910678,0.904436976,0.933333333,0.933934039,0.952223072,0.01454077,0.272747809,0.871642736,0.811546139,0.802228648,0.781964244,0.572165804,0.833283087
0.710586564,0.633541726,0.19045961,0.392119041,0.675052854,0.579088472,0.950745973,0.968423889,0.912995083,0.238030924,0.908987595,0.933333333,0.935022142,0.95299868,0.015130876,0.271708683,0.872657392,0.810695167,0.801223478,0.780868907,0.571178481,0.831624962
0.710586564,0.655003229,0.204038997,0.407825847,0.649682875,0.576407507,0.95261013,0.968333205,0.913838238,0.238151171,0.913538217,0.933333333,0.936110244,0.953774288,0.015720982,0.270669558,0.873672049,0.809844195,0.800218307,0.77977357,0.570191159,0.829966837
0.710586564,0.652960585,0.227715877,0.434003858,0.619027484,0.557640751,0.954474287,0.968242521,0.914681397,0.238271417,0.918088836,0.911111111,0.937198345,0.954549897,0.015720982,0.269630433,0.874686705,0.808993223,0.799213136,0.778678233,0.569203836,0.828308713
0.710586564,0.651058062,0.201253482,0.417470378,0.630021142,0.597855228,0.956338444,0.968151838,0.915524553,0.238391663,0.922639458,0.911111111,0.938286447,0.955325504,0.015205945,0.268591307,0.875701361,0.80814225,0.798207966,0.777582897,0.568216514,0.826650588
0.710586564,0.681109771,0.18454039,0.393772389,0.669344609,0.592493298,0.956338444,0.968061154,0.916367712,0.238511908,0.927190077,0.911111111,0.93937455,0.956101113,0.014690908,0.267552182,0.876716017,0.807291278,0.797202795,0.77648756,0.567229191,0.824992463
0.710586564,0.68604185,0.210654596,0.396252411,0.650317125,0.579088472,0.958417566,0.96797047,0.917210867,0.238632156,0.931740699,0.911111111,0.940462652,0.956876721,0.014175871,0.267552182,0.877730674,0.806440306,0.796197624,0.775392223,0.566241869,0.823334338
0.710586564,0.680111465,0.192896936,0.374207771,0.693657505,0.619302949,0.960496687,0.967879786,0.918054027,0.238752402,0.936291317,0.911111111,0.941550753,0.957652329,0.013660835,0.267281106,0.878745331,0.805589334,0.795192454,0.774296886,0.565254547,0.821676214
0.710586564,0.678879869,0.205779944,0.384403417,0.680972516,0.603217158,0.962575809,0.967789102,0.918897182,0.238872647,0.940841936,0.911111111,0.942638856,0.958427937,0.013145798,0.267145568,0.879759987,0.804738362,0.794187283,0.773201549,0.564267224,0.820018089
0.710586564,0.664716793,0.212395543,0.381923395,0.685623679,0.611260054,0.964654931,0.967698418,0.919740341,0.238992895,0.945392558,0.911111111,0.943726958,0.959203546,0.012630761,0.26701003,0.880774643,0.80388739,0.793182112,0.772106213,0.563279902,0.818359964
0.710586564,0.698670302,0.251044568,0.424910444,0.63551797,0.605898123,0.966734053,0.967607735,0.920583497,0.239113141,0.949943177,0.911111111,0.944815061,0.959979153,0.012115724,0.266874492,0.881789299,0.803036417,0.792176942,0.771010876,0.562292579,0.816701839
0.710586564,0.691624092,0.251392758,0.420777074,0.637209302,0.63002681,0.968813174,0.967517051,0.921426656,0.239233386,0.954493799,0.911111111,0.945903162,0.960754762,0.011600688,0.266738954,0.882803955,0.802185445,0.791171771,0.769915539,0.561305257,0.815043714
0.710586564,0.716771929,0.223189415,0.393772389,0.656448203,0.621983914,0.970892295,0.967426367,0.922269811,0.239353632,0.959044418,0.911111111,0.946991264,0.96153037,0.011085651,0.266603416,0.883818611,0.801334473,0.7901666,0.768820202,0.560317935,0.813385589
0.710586564,0.724379817,0.198467967,0.382198953,0.647145877,0.608579088,0.972971417,0.967335683,0.92311297,0.23947388,0.96359504,0.911111111,0.948079367,0.962305978,0.010570614,0.266467877,0.884833269,0.800483501,0.78916143,0.767724865,0.559330612,0.811727464
0.710586564,0.721980576,0.194289694,0.382198953,0.673572939,0.616621984,0.975050539,0.967244999,0.923956126,0.239594125,0.968145659,0.911111111,0.949167469,0.963081586,0.010055577,0.266332339,0.885847925,0.799632529,0.788156259,0.766629528,0.55834329,0.81006934
0.710586564,0.706509734,0.190807799,0.365665473,0.695137421,0.63538874,0.977129661,0.967154315,0.924799285,0.239714371,0.972696278,0.911111111,0.95025557,0.963857195,0.009540541,0.266196801,0.886862581,0.798781556,0.787151088,0.765534191,0.557355967,0.808411215
0.710586564,0.70907078,0.173398329,0.349131992,0.692811839,0.632707775,0.979208783,0.967063632,0.925642441,0.239834619,0.9772469,0.911111111,0.951343672,0.964632802,0.009025504,0.266061263,0.887877237,0.797930584,0.786145918,0.764438855,0.556368645,0.80675309
0.710586564,0.684596627,0.147284123,0.305042711,0.729175476,0.659517426,0.981287905,0.966972948,0.9264856,0.239954864,0.981797518,0.911111111,0.952431775,0.965408411,0.008510467,0.265925725,0.888891893,0.797079612,0.785140747,0.763343518,0.555381322,0.805094965
0.710586564,0.654145136,0.111420613,0.289060347,0.741014799,0.672922252,0.983367026,0.966882264,0.927328755,0.24007511,0.98634814,0.911111111,0.953519878,0.966184019,0.00799543,0.265790187,0.88990655,0.79622864,0.784135576,0.762248181,0.554393999,0.803436841
0.710586564,0.654119686,0.125348189,0.314411684,0.715433404,0.678284182,0.985446148,0.96679158,0.928171914,0.240195356,0.990898759,0.911111111,0.954607978,0.966959627,0.007480394,0.265654649,0.890921206,0.795377668,0.783130406,0.761152844,0.553406677,0.801778716
0.710586564,0.658845764,0.122214485,0.302838247,0.727272727,0.694369973,0.98752527,0.966700896,0.92901507,0.240315603,0.995449381,0.911111111,0.955696081,0.967735235,0.006965357,0.265519111,0.891935862,0.794526696,0.782125235,0.760057507,0.552419355,0.800120591
0.710586564,0.678391512,0.119428969,0.303113805,0.725369979,0.672922252,0.989604391,0.966610212,0.929858229,0.240435849,1,0.911111111,0.956784183,0.968510844,0.00645032,0.265383573,0.892950518,0.793675723,0.781120064,0.75896217,0.551432032,0.798462466
0.710586564,0.631577182,0.133008357,0.296224855,0.730443975,0.675603217,0.991683513,0.966610212,0.930701385,0.240435849,1,0.911111111,0.956784183,0.968510844,0.005935283,0.265248035,0.893965174,0.792824751,0.780114894,0.757866834,0.55044471,0.796804341
0.710586564,0.619906517,0.133704735,0.279691375,0.765750529,0.697050938,0.993762634,0.96716036,0.931544544,0.240460246,0.99759977,0.911111111,0.957666496,0.969002496,0.005420247,0.265112497,0.894979832,0.791973779,0.779109723,0.756771497,0.549457387,0.795146216
0.710586564,0.607248847,0.139972145,0.261228989,0.765539112,0.694369973,0.995841756,0.96771051,0.932387699,0.240484645,0.995199538,0.911111111,0.958548808,0.96949415,0.00490521,0.264976959,0.895994488,0.791122807,0.778104552,0.75567616,0.548470065,0.793488092
0.710586564,0.600950656,0.156337047,0.260126757,0.764693446,0.705093834,0.997920878,0.968260658,0.933230858,0.240509042,0.992799308,0.911111111,0.959431121,0.969985802,0.00490521,0.26484142,0.897009144,0.790271835,0.777099382,0.754580823,0.547482743,0.791829967
0.710586564,0.598027315,0.116295265,0.230917608,0.790909091,0.73458445,1,0.968810806,0.934074014,0.24053344,0.990399078,0.9,0.960313434,0.970477455,0.005489838,0.264705882,0.897009144,0.789420862,0.776094211,0.753485486,0.54649542,0.790171842
0.710586564,0.58351242,0.144150418,0.242215486,0.793023256,0.71849866,1,0.969360956,0.934917173,0.240557839,0.987998846,0.9,0.961195747,0.970969108,0.006074467,0.264705882,0.898192947,0.78856989,0.77508904,0.752390149,0.545508098,0.788513717
0.710586564,0.575425548,0.103760446,0.233122072,0.854756871,0.753351206,0.998026386,0.970461252,0.936603488,0.240606633,0.983198386,0.9,0.962960371,0.971952414,0.007243724,0.266061263,0.900560553,0.787718918,0.77408387,0.751294812,0.544520775,0.786855593
0.710586564,0.598664338,0.113509749,0.212179664,0.885200846,0.737265416,0.997039579,0.971011402,0.937446643,0.240631032,0.980798154,0.9,0.963842684,0.972444066,0.007828353,0.266513057,0.901744356,0.786867946,0.773078699,0.750199476,0.543533453,0.785197468
0.710586564,0.605272082,0.118384401,0.216588592,0.878012685,0.742627346,0.996052771,0.97156155,0.938289802,0.240655429,0.978397924,0.9,0.964724995,0.972935719,0.008412981,0.26696485,0.902928158,0.786016974,0.772073528,0.749104139,0.54254613,0.783539343
0.710586564,0.628810961,0.149721448,0.24717553,0.84397463,0.753351206,0.995065965,0.972111698,0.939132958,0.240679826,0.975997694,0.9,0.965607308,0.973427372,0.00899761,0.267416644,0.904111962,0.785166002,0.771068357,0.748008802,0.541558808,0.781881218
0.710586564,0.643309961,0.17862117,0.275006889,0.843340381,0.764075067,0.994079158,0.972661847,0.939976117,0.240704225,0.973597462,0.9,0.966489621,0.973919025,0.009582238,0.267868438,0.905295765,0.784315029,0.770063187,0.746913465,0.540571486,0.780223093
0.710586564,0.583767395,0.132660167,0.226784238,0.883298097,0.777479893,0.993092351,0.973211995,0.940819272,0.240728622,0.971197232,0.9,0.967371934,0.974410678,0.010166867,0.268320231,0.906479567,0.783464057,0.769058016,0.745818128,0.539584163,0.778564968
0.710586564,0.591869245,0.131267409,0.237255442,0.854334038,0.774798928,0.992105544,0.973762143,0.941662431,0.24075302,0.968797002,0.9,0.968254245,0.974902331,0.010751495,0.268772025,0.90766337,0.782613085,0.768052846,0.744722791,0.538596841,0.776906843
0.710586564,0.576126521,0.130571031,0.211904106,0.867864693,0.785522788,0.991118737,0.974312293,0.942505587,0.240777419,0.96639677,0.9,0.969136558,0.975393983,0.011336124,0.269223819,0.908847174,0.781762113,0.767047675,0.743627455,0.537609518,0.775248719
0.710586564,0.566345148,0.138231198,0.197299532,0.856659619,0.785522788,0.99013193,0.974862441,0.943348746,0.240801816,0.96399654,0.9,0.970018871,0.975885636,0.011920752,0.269675612,0.910030977,0.780911141,0.766042504,0.742532118,0.536622195,0.773590594
0.710586564,0.57449496,0.134749304,0.192890603,0.863002114,0.796246649,0.989145122,0.975412589,0.944191902,0.240826213,0.96159631,0.9,0.970901183,0.976377289,0.012505381,0.270127406,0.911214779,0.780060168,0.765037334,0.741436781,0.535634873,0.771932469
0.710586564,0.564148141,0.131615599,0.193441719,0.869344609,0.81769437,0.988158315,0.975962739,0.945035061,0.240850612,0.959196078,0.9,0.971783496,0.976868941,0.013090009,0.270579199,0.912398582,0.779209196,0.764032163,0.740341444,0.534647551,0.770274344
0.710586564,0.544873354,0.091922006,0.172774869,0.879915433,0.801608579,0.987171508,0.976512887,0.945878216,0.240875009,0.956795848,0.9,0.972665809,0.977360595,0.013674638,0.271030993,0.913582386,0.778358224,0.763026992,0.739246107,0.533660228,0.76861622
